"Steer","Gear","RPM","Speed","Distance","Min RPM","Max speed","Radius"
-0.555,2.000,8800.000,117.466,2183.884,5125.210,141.390,61.249
-0.555,3.000,8000.000,114.319,2183.884,4007.500,141.390,61.249
-0.555,4.000,7000.000,116.746,2183.884,4275.990,141.390,61.249
-0.554,1.000,7400.000,59.634,1916.649,2094.400,121.943,49.159
-0.554,2.000,8800.000,117.516,2184.953,5125.600,141.458,61.279
-0.554,3.000,8000.000,114.372,2184.953,3995.480,141.458,61.279
-0.554,4.000,7000.000,117.544,2184.953,4278.470,141.458,61.279
-0.553,1.000,7400.000,59.650,1916.905,2094.400,121.957,49.158
-0.553,2.000,8800.000,117.401,2186.020,5122.980,141.526,61.309
-0.553,3.000,8000.000,114.265,2186.020,3998.840,141.526,61.309
-0.553,4.000,7000.000,116.685,2186.020,4274.840,141.526,61.309
-0.552,1.000,7400.000,59.670,1917.182,2094.400,121.971,49.157
-0.552,2.000,8800.000,117.451,2187.089,5124.290,141.594,61.339
-0.552,3.000,8000.000,114.317,2187.089,4001.730,141.594,61.339
-0.552,4.000,7000.000,116.735,2187.089,4277.330,141.594,61.339
-0.551,1.000,7400.000,59.682,1917.369,2094.400,121.981,49.152
-0.551,2.000,8800.000,117.479,2188.095,5126.580,141.662,61.368
-0.551,3.000,8000.000,114.349,2188.095,3993.450,141.662,61.368
-0.551,4.000,7000.000,116.764,2188.095,4278.980,141.662,61.368
-0.550,1.000,7400.000,59.704,1917.711,2094.400,122.003,49.155
-0.550,2.000,8800.000,117.530,2189.168,5128.730,141.730,61.398
-0.550,3.000,8000.000,114.402,2189.168,3997.970,141.730,61.398
-0.550,4.000,7000.000,116.816,2189.168,4281.480,141.730,61.398
-0.549,1.000,7400.000,59.720,1917.961,2094.400,122.016,49.138
-0.549,2.000,8800.000,117.578,2190.229,5133.660,141.798,61.428
-0.549,3.000,8000.000,114.453,2190.229,4001.220,141.798,61.428
-0.549,4.000,7000.000,117.608,2190.229,4284.960,141.798,61.428
-0.548,1.000,8800.000,73.221,1918.202,2094.400,122.029,49.172
-0.548,2.000,8800.000,117.450,2190.665,5215.210,141.867,61.458
-0.548,3.000,8000.000,114.334,2190.665,3723.280,141.867,61.458
-0.548,4.000,7000.000,116.740,2190.665,4281.100,141.867,61.458
-0.547,1.000,8800.000,73.240,1918.448,2094.400,122.045,49.158
-0.547,2.000,8800.000,117.495,2191.718,5216.370,141.935,61.487
-0.547,3.000,8000.000,114.382,2191.718,3725.070,141.935,61.487
-0.547,4.000,7000.000,116.785,2191.718,4283.360,141.935,61.487
-0.546,1.000,8800.000,73.264,1918.741,2094.400,122.059,49.161
-0.546,2.000,8800.000,117.548,2192.794,5218.010,142.003,61.517
-0.546,3.000,8000.000,114.438,2192.794,3727.040,142.003,61.517
-0.546,4.000,7000.000,116.839,2192.794,4285.970,142.003,61.517
-0.545,1.000,8800.000,73.300,1919.000,2094.400,122.073,49.163
-0.545,2.000,8800.000,117.597,2193.855,5220.770,142.071,61.547
-0.545,3.000,8000.000,114.490,2193.855,3729.500,142.071,61.547
-0.545,4.000,7000.000,117.628,2193.855,4287.370,142.071,61.547
-0.544,1.000,8800.000,73.324,1919.259,2094.400,122.086,49.162
-0.544,2.000,8800.000,117.474,2194.914,5220.660,142.139,61.577
-0.544,3.000,8000.000,114.375,2194.914,3731.490,142.139,61.577
-0.544,4.000,7000.000,116.769,2194.914,4283.450,142.139,61.577
-0.543,1.000,8800.000,73.345,1919.509,2094.400,122.100,49.160
-0.543,2.000,8800.000,117.519,2195.969,5222.530,142.208,61.607
-0.543,3.000,8000.000,114.423,2195.969,3733.310,142.208,61.607
-0.543,4.000,7000.000,116.814,2195.969,4285.740,142.208,61.607
-0.542,1.000,8800.000,73.370,1919.742,2094.400,122.111,49.157
-0.542,2.000,8800.000,117.566,2197.030,5223.490,142.276,61.637
-0.542,3.000,8000.000,114.472,2197.030,3735.360,142.276,61.637
-0.542,4.000,7000.000,116.862,2197.030,4288.090,142.276,61.637
-0.541,1.000,8800.000,73.388,1919.968,2094.400,122.135,49.161
-0.541,2.000,8800.000,117.607,2198.075,5223.590,142.344,61.666
-0.541,3.000,8000.000,114.517,2198.075,3737.070,142.344,61.666
-0.541,4.000,7000.000,116.904,2198.075,4290.210,142.344,61.666
-0.540,1.000,8800.000,73.426,1920.421,2094.400,122.150,49.165
-0.540,2.000,8800.000,117.667,2199.175,5223.920,142.413,61.697
-0.540,3.000,8000.000,114.579,2199.175,3739.660,142.413,61.697
-0.540,4.000,7000.000,117.700,2199.175,4293.060,142.413,61.697
-0.539,1.000,8800.000,73.451,1920.627,2094.400,122.161,49.161
-0.539,2.000,8800.000,117.537,2200.211,5228.090,142.481,61.726
-0.539,3.000,8000.000,114.457,2200.211,3742.150,142.481,61.726
-0.539,4.000,7000.000,116.837,2200.211,4288.870,142.481,61.726
-0.538,1.000,8800.000,73.473,1920.853,2094.400,122.173,49.160
-0.538,2.000,8800.000,117.584,2201.275,5229.070,142.549,61.756
-0.538,3.000,8000.000,114.507,2201.275,3743.310,142.549,61.756
-0.538,4.000,7000.000,116.885,2201.275,4291.230,142.549,61.756
-0.537,1.000,8800.000,73.503,1921.096,2094.400,122.185,49.158
-0.537,2.000,8800.000,117.630,2202.341,5225.680,142.617,61.786
-0.537,3.000,8000.000,114.556,2202.341,3745.570,142.617,61.786
-0.537,4.000,7000.000,116.932,2202.341,4293.580,142.617,61.786
-0.536,1.000,8800.000,73.090,1921.469,2094.400,122.200,49.158
-0.536,2.000,8800.000,117.602,2203.603,5226.010,142.686,61.816
-0.536,3.000,8000.000,114.533,2203.603,3728.860,142.686,61.816
-0.536,4.000,7000.000,116.905,2203.603,4293.190,142.686,61.816
-0.535,1.000,8800.000,73.119,1921.709,2094.400,122.215,49.158
-0.535,2.000,8800.000,117.654,2204.672,5231.090,142.754,61.846
-0.535,3.000,8000.000,114.587,2204.672,3731.050,142.754,61.846
-0.535,4.000,7000.000,116.957,2204.672,4296.810,142.754,61.846
-0.534,1.000,8800.000,73.150,1921.983,2094.400,122.226,49.155
-0.534,2.000,8800.000,117.702,2205.733,5228.680,142.822,61.876
-0.534,3.000,8000.000,114.638,2205.733,3733.420,142.822,61.876
-0.534,4.000,7000.000,117.006,2205.733,4299.240,142.822,61.876
-0.533,1.000,8800.000,73.178,1922.225,2094.400,122.239,49.156
-0.533,2.000,8800.000,117.754,2206.812,5228.760,142.891,61.906
-0.533,3.000,8000.000,114.693,2206.812,3735.550,142.891,61.906
-0.533,4.000,7000.000,117.790,2206.812,4301.780,142.891,61.906
-0.532,1.000,8800.000,73.200,1922.455,2094.400,122.250,49.151
-0.532,2.000,8800.000,117.627,2207.876,5233.350,142.959,61.936
-0.532,3.000,8000.000,114.574,2207.876,3737.500,142.959,61.936
-0.532,4.000,7000.000,116.935,2207.876,4297.670,142.959,61.936
-0.531,1.000,8800.000,73.218,1922.677,2094.400,122.271,49.160
-0.531,2.000,8800.000,117.672,2208.937,5233.860,143.028,61.965
-0.531,3.000,8000.000,114.622,2208.937,3738.550,143.028,61.965
-0.531,4.000,7000.000,116.981,2208.937,4299.980,143.028,61.965
-0.530,1.000,8800.000,73.245,1923.011,2094.400,122.282,49.209
-0.530,2.000,8800.000,117.720,2210.004,5235.160,143.096,61.995
-0.530,3.000,8000.000,114.673,2210.004,3740.700,143.096,61.995
-0.530,4.000,7000.000,117.029,2210.004,4301.330,143.096,61.995
-0.529,1.000,8800.000,73.269,1923.221,2094.400,122.294,49.159
-0.529,2.000,8800.000,117.767,2211.072,5236.250,143.165,62.025
-0.529,3.000,8000.000,114.722,2211.072,3742.690,143.165,62.025
-0.529,4.000,7000.000,117.076,2211.072,4303.670,143.165,62.025
-0.528,1.000,8800.000,73.293,1923.472,2094.400,122.306,49.162
-0.528,2.000,8800.000,117.821,2212.153,5238.760,143.233,62.056
-0.528,3.000,8000.000,114.779,2212.153,3744.700,143.233,62.056
-0.528,4.000,7000.000,117.858,2212.153,4306.310,143.233,62.056
-0.527,1.000,8800.000,73.325,1923.721,2094.400,122.318,49.157
-0.527,2.000,8800.000,117.694,2213.220,5238.450,143.302,62.086
-0.527,3.000,8000.000,114.661,2213.220,3747.040,143.302,62.086
-0.527,4.000,7000.000,117.007,2213.220,4302.210,143.302,62.086
-0.526,1.000,8800.000,73.354,1923.942,2094.400,122.332,49.151
-0.526,2.000,8800.000,117.742,2214.290,5245.190,143.371,62.115
-0.526,3.000,8000.000,114.711,2214.290,3749.230,143.371,62.115
-0.526,4.000,7000.000,117.055,2214.290,4305.730,143.371,62.115
-0.525,1.000,8800.000,73.370,1924.211,2094.400,122.345,49.155
-0.525,2.000,8800.000,117.774,2215.319,5245.520,143.439,62.145
-0.525,3.000,8000.000,114.747,2215.319,3750.710,143.439,62.145
-0.525,4.000,7000.000,117.089,2215.319,4307.550,143.439,62.145
-0.524,1.000,8800.000,73.398,1924.443,2094.400,122.360,49.154
-0.524,2.000,8800.000,117.824,2216.397,5244.990,143.508,62.175
-0.524,3.000,8000.000,114.799,2216.397,3752.900,143.508,62.175
-0.524,4.000,7000.000,117.139,2216.397,4310.040,143.508,62.175
-0.523,1.000,8800.000,73.425,1924.699,2094.400,122.371,49.153
-0.523,2.000,8800.000,117.872,2217.469,5249.770,143.577,62.206
-0.523,3.000,8000.000,114.850,2217.469,3755.020,143.577,62.206
-0.523,4.000,7000.000,117.910,2217.469,4312.440,143.577,62.206
-0.522,1.000,8800.000,73.450,1924.982,2094.400,122.389,49.154
-0.522,2.000,8800.000,117.919,2218.538,5251.400,143.645,62.235
-0.522,3.000,8000.000,114.899,2218.538,3755.940,143.645,62.235
-0.522,4.000,7000.000,117.957,2218.538,4314.820,143.645,62.235
-0.521,1.000,8800.000,73.474,1925.246,2094.400,122.403,49.154
-0.521,2.000,8800.000,117.787,2219.609,5253.220,143.714,62.265
-0.521,3.000,8000.000,114.776,2219.609,3758.010,143.714,62.265
-0.521,4.000,7000.000,117.107,2219.609,4310.550,143.714,62.265
-0.520,1.000,8800.000,73.496,1925.507,2094.400,122.419,49.155
-0.520,2.000,8800.000,117.833,2220.676,5253.120,143.783,62.296
-0.520,3.000,8000.000,114.825,2220.676,3759.950,143.783,62.296
-0.520,4.000,7000.000,117.153,2220.676,4312.880,143.783,62.296
-0.519,1.000,8800.000,73.523,1925.770,2094.400,122.431,49.154
-0.519,2.000,8800.000,117.880,2221.749,5251.100,143.852,62.325
-0.519,3.000,8000.000,114.875,2221.749,3762.060,143.852,62.325
-0.519,4.000,7000.000,117.201,2221.749,4315.260,143.852,62.325
-0.518,1.000,8800.000,73.548,1926.018,2094.400,122.443,49.152
-0.518,2.000,8800.000,117.927,2222.819,5257.530,143.920,62.355
-0.518,3.000,8000.000,114.924,2222.819,3763.980,143.920,62.355
-0.518,4.000,7000.000,117.967,2222.819,4317.620,143.920,62.355
-0.517,1.000,8800.000,73.571,1926.247,2094.400,122.456,49.151
-0.517,2.000,8800.000,117.977,2223.894,5259.770,143.989,62.385
-0.517,3.000,8000.000,114.977,2223.894,3765.420,143.989,62.385
-0.517,4.000,7000.000,118.018,2223.894,4320.120,143.989,62.385
-0.516,1.000,8800.000,73.596,1926.491,2094.400,122.471,49.152
-0.516,2.000,8800.000,117.843,2224.959,5258.520,144.058,62.415
-0.516,3.000,8000.000,114.852,2224.959,3767.400,144.058,62.415
-0.516,4.000,7000.000,117.168,2224.959,4315.810,144.058,62.415
-0.515,1.000,8800.000,73.623,1926.763,2094.400,122.485,49.150
-0.515,2.000,8800.000,117.890,2226.030,5264.500,144.127,62.446
-0.515,3.000,8000.000,114.902,2226.030,3769.470,144.127,62.446
-0.515,4.000,7000.000,117.216,2226.030,4318.200,144.127,62.446
-0.514,1.000,8800.000,73.647,1926.998,2094.400,122.498,49.151
-0.514,2.000,8800.000,117.937,2227.103,5265.360,144.196,62.476
-0.514,3.000,8000.000,114.951,2227.103,3771.480,144.196,62.476
-0.514,4.000,7000.000,117.263,2227.103,4320.540,144.196,62.476
-0.513,1.000,8800.000,73.672,1927.249,2094.400,122.511,49.147
-0.513,2.000,8800.000,117.983,2228.165,5269.220,144.265,62.506
-0.513,3.000,8000.000,115.000,2228.165,3773.030,144.265,62.506
-0.513,4.000,7000.000,117.309,2228.165,4322.890,144.265,62.506
-0.512,1.000,8800.000,73.698,1927.491,2094.400,122.524,49.135
-0.512,2.000,8800.000,118.029,2229.238,5272.310,144.334,62.536
-0.512,3.000,8000.000,115.049,2229.238,3773.220,144.334,62.536
-0.512,4.000,7000.000,118.071,2229.238,4325.240,144.334,62.536
-0.511,1.000,8600.000,72.331,1927.737,2094.400,122.536,49.194
-0.511,2.000,8800.000,118.018,2230.397,5272.670,144.403,62.566
-0.511,3.000,8000.000,115.041,2230.397,3699.490,144.403,62.566
-0.511,4.000,7000.000,118.061,2230.397,4324.130,144.403,62.566
-0.510,1.000,8600.000,72.357,1927.950,2094.400,122.546,49.156
-0.510,2.000,8800.000,117.885,2231.484,5271.060,144.471,62.596
-0.510,3.000,8000.000,114.917,2231.484,3701.820,144.471,62.596
-0.510,4.000,7000.000,117.218,2231.484,4319.820,144.471,62.596
-0.509,1.000,8600.000,72.382,1928.174,2094.400,122.568,49.151
-0.509,2.000,8800.000,117.936,2232.571,5272.140,144.541,62.626
-0.509,3.000,8000.000,114.971,2232.571,3703.980,144.541,62.626
-0.509,4.000,7000.000,117.269,2232.571,4322.340,144.541,62.626
-0.508,1.000,8600.000,72.404,1928.692,2094.400,122.589,49.161
-0.508,2.000,8800.000,117.989,2233.658,5279.400,144.610,62.657
-0.508,3.000,8000.000,115.025,2233.658,3706.160,144.610,62.657
-0.508,4.000,7000.000,117.322,2233.658,4324.900,144.610,62.657
-0.507,1.000,8600.000,72.431,1928.885,2094.400,122.598,49.163
-0.507,2.000,8800.000,118.030,2234.721,5280.420,144.679,62.687
-0.507,3.000,8000.000,115.070,2234.721,3708.680,144.679,62.687
-0.507,4.000,7000.000,117.364,2234.721,4328.160,144.679,62.687
-0.506,1.000,8600.000,72.456,1929.103,2094.400,122.611,49.156
-0.506,2.000,8800.000,118.082,2235.808,5285.890,144.748,62.717
-0.506,3.000,8000.000,115.124,2235.808,3710.920,144.748,62.717
-0.506,4.000,7000.000,118.126,2235.808,4330.720,144.748,62.717
-0.505,1.000,8600.000,72.481,1929.348,2094.400,122.623,49.155
-0.505,2.000,8800.000,117.950,2236.890,5284.830,144.817,62.747
-0.505,3.000,8000.000,115.001,2236.890,3713.220,144.817,62.747
-0.505,4.000,7000.000,117.288,2236.890,4325.310,144.817,62.747
-0.504,1.000,8600.000,72.504,1929.593,2094.400,122.637,49.155
-0.504,2.000,8800.000,117.999,2237.973,5291.130,144.886,62.777
-0.504,3.000,8000.000,115.053,2237.973,3715.310,144.886,62.777
-0.504,4.000,7000.000,117.337,2237.973,4327.780,144.886,62.777
-0.503,1.000,8600.000,72.533,1929.832,2094.400,122.649,49.153
-0.503,1.000,8600.000,72.533,1929.832,2094.400,122.649,49.153
-0.503,2.000,8800.000,118.046,2239.051,5293.100,144.955,62.807
-0.503,3.000,8000.000,115.103,2239.051,3717.480,144.955,62.807
-0.503,4.000,7000.000,117.385,2239.051,4330.190,144.955,62.807
-0.502,1.000,8600.000,72.556,1930.085,2094.400,122.663,49.153
-0.502,2.000,8800.000,118.097,2240.139,5296.050,145.024,62.837
-0.502,3.000,8000.000,115.157,2240.139,3719.680,145.024,62.837
-0.502,4.000,7000.000,117.437,2240.139,4332.730,145.024,62.837
-0.501,1.000,8600.000,72.582,1930.353,2094.400,122.678,49.153
-0.501,2.000,8800.000,118.145,2241.220,5298.000,145.093,62.867
-0.501,3.000,8000.000,115.207,2241.220,3721.950,145.093,62.867
-0.501,4.000,7000.000,118.191,2241.220,4336.260,145.093,62.867
-0.500,1.000,8600.000,72.606,1930.611,2094.400,122.690,49.152
-0.500,2.000,8800.000,118.023,2242.346,5301.320,145.163,62.898
-0.500,3.000,8000.000,115.093,2242.346,3724.130,145.163,62.898
-0.500,4.000,7000.000,117.366,2242.346,4331.260,145.163,62.898
-0.499,1.000,8600.000,72.630,1930.839,2094.400,122.699,49.150
-0.499,2.000,8800.000,118.074,2243.436,5301.010,145.232,62.928
-0.499,3.000,8000.000,115.147,2243.436,3726.360,145.232,62.928
-0.499,4.000,7000.000,117.418,2243.436,4333.800,145.232,62.928
-0.498,1.000,8600.000,72.656,1931.105,2094.400,122.714,49.150
-0.498,2.000,8800.000,118.127,2244.517,5302.020,145.301,62.958
-0.498,3.000,8000.000,115.202,2244.517,3728.650,145.301,62.958
-0.498,4.000,7000.000,117.471,2244.517,4336.370,145.301,62.958
-0.497,1.000,8600.000,72.683,1931.349,2094.400,122.728,49.150
-0.497,1.000,7500.000,61.027,1930.344,2094.400,122.727,49.150
-0.497,2.000,8500.000,113.260,2244.422,5303.170,145.370,62.989
-0.497,3.000,8000.000,112.292,2244.422,4318.300,145.370,62.989
-0.496,1.000,8500.000,71.662,1931.073,2094.400,122.743,49.151
-0.496,2.000,8500.000,113.165,2245.562,5311.340,145.440,63.019
-0.496,3.000,8000.000,112.201,2245.562,3661.350,145.440,63.019
-0.495,1.000,7500.000,61.060,1930.861,2094.400,122.757,49.150
-0.495,2.000,8500.000,113.098,2246.548,5311.840,145.509,63.049
-0.495,3.000,8000.000,112.137,2246.548,4323.030,145.509,63.049
-0.494,1.000,7500.000,61.076,1931.112,2094.400,122.774,49.151
-0.494,2.000,8500.000,113.142,2247.623,5314.160,145.578,63.079
-0.494,3.000,8000.000,112.182,2247.623,4055.170,145.578,63.079
-0.493,1.000,8500.000,71.737,1931.873,2094.400,122.785,49.147
-0.493,2.000,8500.000,113.078,2248.843,5317.910,145.648,63.109
-0.493,3.000,8000.000,112.121,2248.843,3668.660,145.648,63.109
-0.492,1.000,8500.000,71.761,1932.113,2094.400,122.797,49.146
-0.492,2.000,8500.000,113.135,2249.949,5318.550,145.717,63.139
-0.492,3.000,8000.000,112.178,2249.949,3670.950,145.717,63.139
-0.491,1.000,8500.000,71.790,1932.342,2094.400,122.807,49.177
-0.491,2.000,8500.000,113.192,2251.058,5319.540,145.787,63.170
-0.491,3.000,8000.000,112.237,2251.058,3673.630,145.787,63.170
-0.490,1.000,8500.000,71.815,1932.629,2094.400,122.824,49.163
-0.490,2.000,8500.000,113.254,2252.175,5321.470,145.856,63.201
-0.490,3.000,8000.000,112.299,2252.175,3676.130,145.856,63.201
-0.489,1.000,8500.000,71.841,1932.890,2094.400,122.835,49.158
-0.489,2.000,8500.000,113.322,2253.308,5324.440,145.926,63.231
-0.489,3.000,8000.000,112.368,2253.308,3678.430,145.926,63.231
-0.488,1.000,8500.000,71.866,1933.135,2094.400,122.845,49.154
-0.488,2.000,8500.000,113.135,2254.406,5325.480,145.995,63.261
-0.488,3.000,8000.000,112.187,2254.406,3679.830,145.995,63.261
-0.487,1.000,8500.000,71.890,1933.387,2094.400,122.859,49.153
-0.487,2.000,8500.000,113.190,2255.499,5327.990,146.065,63.291
-0.487,3.000,8000.000,112.243,2255.499,3682.150,146.065,63.291
-0.486,1.000,8500.000,71.914,1933.619,2094.400,122.871,49.151
-0.486,2.000,8500.000,113.242,2256.603,5329.350,146.135,63.322
-0.486,3.000,8500.000,146.128,2256.603,3684.650,146.135,63.322
-0.485,1.000,8500.000,71.942,1933.844,2094.400,122.881,49.149
-0.485,2.000,8500.000,113.301,2257.719,5329.800,146.204,63.352
-0.485,3.000,8500.000,146.159,2257.719,3686.950,146.204,63.352
-0.484,1.000,8500.000,71.967,1934.088,2094.400,122.904,49.151
-0.484,2.000,8500.000,113.361,2258.838,5330.660,146.274,63.383
-0.484,3.000,8500.000,146.177,2258.838,3689.500,146.274,63.383
-0.483,1.000,8500.000,71.990,1934.421,2094.400,122.912,49.152
-0.483,2.000,8500.000,113.415,2259.942,5331.490,146.344,63.413
-0.483,3.000,8500.000,146.192,2259.942,3691.790,146.344,63.413
-0.482,1.000,8500.000,72.014,1934.611,2094.400,122.922,49.149
-0.482,2.000,8500.000,113.203,2261.002,5332.620,146.413,63.443
-0.482,3.000,8500.000,146.208,2261.002,3693.880,146.413,63.443
-0.481,1.000,8500.000,72.038,1934.841,2094.400,122.932,49.147
-0.481,2.000,8500.000,113.261,2262.117,5333.920,146.483,63.473
-0.481,3.000,8500.000,146.224,2262.117,3697.170,146.483,63.473
-0.480,1.000,8500.000,72.064,1935.085,2094.400,122.946,49.148
-0.480,2.000,8500.000,113.313,2263.222,5331.790,146.553,63.505
-0.480,3.000,8500.000,146.239,2263.222,3699.650,146.553,63.505
-0.479,1.000,8500.000,72.089,1935.311,2094.400,122.957,49.145
-0.479,2.000,8500.000,113.372,2264.338,5332.160,146.623,63.535
-0.479,3.000,8500.000,146.254,2264.338,3702.120,146.623,63.535
-0.478,1.000,8500.000,72.111,1935.592,2094.400,122.972,49.147
-0.478,2.000,8500.000,113.409,2265.418,5333.870,146.693,63.565
-0.478,3.000,8500.000,146.270,2265.418,3704.590,146.693,63.565
-0.477,1.000,8500.000,72.136,1935.842,2094.400,122.985,49.147
-0.477,2.000,8500.000,113.481,2266.555,5334.990,146.763,63.596
-0.477,3.000,8500.000,146.285,2266.555,3707.190,146.763,63.596
-0.476,1.000,8500.000,72.162,1936.104,2094.400,122.998,49.147
-0.476,2.000,8500.000,113.283,2267.636,5335.880,146.832,63.626
-0.476,3.000,8500.000,146.298,2267.636,3709.750,146.832,63.626
-0.475,1.000,8500.000,72.187,1936.369,2094.400,123.012,49.147
-0.475,2.000,8500.000,113.352,2268.776,5337.120,146.902,63.656
-0.475,3.000,8500.000,146.314,2268.776,3711.930,146.902,63.656
-0.474,1.000,8500.000,72.211,1936.613,2094.400,123.023,49.144
-0.474,2.000,8500.000,113.404,2269.886,5337.600,146.972,63.687
-0.474,3.000,8500.000,146.330,2269.886,3714.810,146.972,63.687
-0.473,1.000,8500.000,72.237,1936.859,2094.400,123.036,49.142
-0.473,2.000,8500.000,113.460,2271.001,5338.680,147.042,63.717
-0.473,3.000,8500.000,146.347,2271.001,3717.380,147.042,63.717
-0.472,1.000,8500.000,72.261,1937.086,2094.400,123.046,49.130
-0.472,2.000,8500.000,113.516,2272.119,5339.870,147.112,63.748
-0.472,3.000,8500.000,146.359,2272.119,3719.830,147.112,63.748
-0.471,1.000,8500.000,72.282,1937.264,2094.400,123.050,49.269
-0.471,2.000,8500.000,113.566,2273.219,5340.120,147.182,63.779
-0.471,3.000,8500.000,146.376,2273.219,3721.890,147.182,63.779
-0.470,1.000,8500.000,72.307,1937.686,2094.400,123.088,49.209
-0.470,2.000,8500.000,113.361,2274.305,5341.720,147.252,63.809
-0.470,3.000,8500.000,146.386,2274.305,3724.360,147.252,63.809
-0.469,1.000,8500.000,72.328,1937.980,2094.400,123.097,49.158
-0.469,2.000,8500.000,113.412,2275.414,5342.280,147.323,63.840
-0.469,3.000,8500.000,146.406,2275.414,3726.490,147.323,63.840
