Steer		Gear		RPM		Speed		Distance		Min RPM		Max speed		Radius
-0.4079999999999999		2		8500.0		114.46		2343.874		5359.23		151.668		65.739
-0.4079999999999999		3		8500.0		147.321		2343.874		3828.66		151.668		65.739
-0.4069999999999999		1		8500.0		73.2499		1953.269		2094.4		123.911		49.202
-0.4069999999999999		2		8500.0		114.23		2345.0		5359.34		151.74		65.77
-0.4069999999999999		3		8500.0		147.326		2345.0		3831.27		151.74		65.77
-0.4059999999999999		1		8500.0		73.2734		1953.51		2094.4		123.92		49.2
-0.4059999999999999		2		8500.0		114.283		2346.149		5359.96		151.813		65.802
-0.4059999999999999		3		8500.0		147.364		2346.149		3833.52		151.813		65.802
-0.4049999999999999		1		8500.0		73.2965		1953.719		2094.4		123.931		49.2
-0.4049999999999999		2		8500.0		114.336		2347.302		5360.09		151.886		65.834
-0.4049999999999999		3		8500.0		147.362		2347.302		3835.49		151.886		65.834
-0.4039999999999999		1		8500.0		73.3191		1953.985		2094.4		123.946		49.202
-0.4039999999999999		2		8500.0		114.403		2348.476		5360.16		151.958		65.866
-0.4039999999999999		3		8500.0		147.361		2348.476		3837.73		151.958		65.866
-0.4029999999999999		1		8500.0		73.3414		1954.192		2094.4		123.955		49.2
-0.4029999999999999		2		8500.0		114.455		2349.625		5360.34		152.031		65.897
-0.4029999999999999		3		8500.0		147.397		2349.625		3839.9		152.031		65.897
-0.4019999999999999		1		8500.0		73.3643		1954.419		2094.4		123.968		49.201
-0.4019999999999999		2		8500.0		114.509		2350.778		5360.44		152.104		65.929
-0.4019999999999999		3		8500.0		147.393		2350.778		3842.08		152.104		65.929
-0.4009999999999999		1		8500.0		73.3871		1954.614		2094.4		123.974		49.196
-0.4009999999999999		2		8500.0		114.567		2351.944		5360.54		152.176		65.961
-0.4009999999999999		3		8500.0		147.429		2351.944		3843.94		152.176		65.961
-0.3999999999999999		1		8500.0		73.41		1954.909		2094.4		123.993		49.202
-0.3999999999999999		2		8500.0		114.338		2353.07		5360.71		152.249		65.993
-0.3999999999999999		3		8500.0		147.426		2353.07		3846.13		152.249		65.993
-0.3989999999999999		1		8500.0		73.4325		1955.103		2094.4		124.002		49.198
-0.3989999999999999		2		8500.0		114.383		2354.217		5359.8		152.322		66.026
-0.3989999999999999		3		8500.0		147.459		2354.217		3848.27		152.322		66.026
-0.3979999999999999		1		8500.0		73.4551		1955.323		2094.4		124.015		49.196
-0.3979999999999999		2		8500.0		114.436		2355.371		5359.88		152.395		66.058
-0.3979999999999999		3		8500.0		147.45		2355.371		3850.42		152.395		66.058
-0.3969999999999999		1		8500.0		73.4778		1955.549		2094.4		124.025		49.188
-0.3969999999999999		2		8500.0		114.495		2356.539		5363.7		152.468		66.089
-0.3969999999999999		3		8500.0		147.485		2356.539		3852.59		152.468		66.089
-0.3959999999999999		1		8500.0		73.5003		1955.751		2094.4		124.036		49.216
-0.3959999999999999		2		8500.0		114.551		2357.701		5363.75		152.541		66.121
-0.3959999999999999		3		8500.0		147.474		2357.701		3854.74		152.541		66.121
-0.3949999999999999		1		8500.0		73.5226		1955.966		2094.4		124.057		49.21
-0.3949999999999999		2		8500.0		114.588		2358.828		5364.86		152.614		66.153
-0.3949999999999999		3		8500.0		147.505		2358.828		3856.92		152.614		66.153
-0.3939999999999999		1		8500.0		73.5456		1956.248		2094.4		124.063		49.215
-0.3939999999999999		2		8500.0		114.634		2359.976		5364.74		152.687		66.185
-0.3939999999999999		3		8500.0		147.536		2359.976		3859.1		152.687		66.185
-0.3929999999999999		1		8500.0		73.5685		1956.444		2094.4		124.073		49.212
-0.3929999999999999		2		8500.0		114.687		2361.143		5364.83		152.761		66.218
-0.3929999999999999		3		8500.0		147.523		2361.143		3856.76		152.761		66.218
-0.3919999999999999		1		8500.0		73.5908		1956.661		2094.4		124.084		49.212
-0.3919999999999999		2		8500.0		114.452		2362.269		5364.99		152.834		66.25
-0.3919999999999999		3		8500.0		147.558		2362.269		3858.91		152.834		66.25
-0.3909999999999999		1		8500.0		73.6132		1956.861		2094.4		124.097		49.214
-0.3909999999999999		2		8500.0		114.51		2363.441		5366.05		152.907		66.282
-0.3909999999999999		3		8500.0		147.544		2363.441		3860.79		152.907		66.282
-0.3899999999999999		1		8500.0		73.6357		1957.062		2094.4		124.105		49.212
-0.3899999999999999		2		8500.0		114.553		2364.585		5366.27		152.981		66.314
-0.3899999999999999		3		8500.0		147.572		2364.585		3862.97		152.981		66.314
-0.3889999999999999		1		8500.0		73.658		1957.261		2094.4		124.116		49.21
-0.3889999999999999		2		8500.0		114.602		2365.741		5366.44		153.054		66.347
-0.3889999999999999		3		8500.0		147.602		2365.741		3865.12		153.054		66.347
-0.3879999999999999		1		8500.0		73.6805		1957.48		2094.4		124.128		49.212
-0.3879999999999999		2		8500.0		114.654		2366.9		5365.17		153.127		66.379
-0.3879999999999999		3		8500.0		147.584		2366.9		3867.27		153.127		66.379
-0.3869999999999999		1		8500.0		73.7027		1957.73		2094.4		124.138		49.212
-0.3869999999999999		2		8500.0		114.729		2368.105		5365.33		153.201		66.411
-0.3869999999999999		3		8500.0		147.617		2368.105		3869.42		153.201		66.411
-0.3859999999999999		1		8500.0		73.7251		1957.928		2094.4		124.148		49.213
-0.3859999999999999		2		8500.0		114.782		2369.271		5365.97		153.274		66.444
-0.3859999999999999		3		8500.0		147.646		2369.271		3871.59		153.274		66.444
-0.3849999999999999		1		8500.0		73.7475		1958.198		2094.4		124.164		49.214
-0.3849999999999999		2		8500.0		114.54		2370.4		5366.08		153.348		66.476
-0.3849999999999999		3		8500.0		147.628		2370.4		3873.68		153.348		66.476
-0.3839999999999999		1		8500.0		73.7698		1958.384		2094.4		124.172		49.215
-0.3839999999999999		2		8500.0		114.585		2371.555		5366.2		153.422		66.509
-0.3839999999999999		3		8500.0		147.655		2371.555		3876.17		153.422		66.509
-0.3829999999999999		1		8500.0		73.7923		1958.609		2094.4		124.186		49.216
-0.3829999999999999		2		8500.0		114.638		2372.726		5366.33		153.495		66.541
-0.3829999999999999		3		8500.0		147.682		2372.726		3878.54		153.495		66.541
-0.3819999999999999		1		8500.0		73.8145		1958.812		2094.4		124.196		49.215
-0.3819999999999999		2		8500.0		114.69		2373.893		5366.38		153.569		66.573
-0.3819999999999999		3		8500.0		147.71		2373.893		3880.72		153.569		66.573
-0.3809999999999999		1		8500.0		73.8368		1959.005		2094.4		124.204		49.215
-0.3809999999999999		2		8500.0		114.742		2375.062		5366.53		153.643		66.606
-0.3809999999999999		3		8500.0		147.737		2375.062		3882.89		153.643		66.606
-0.3799999999999999		1		8500.0		73.8591		1959.285		2094.4		124.219		49.217
-0.3799999999999999		2		8500.0		114.814		2376.271		5366.8		153.717		66.638
-0.3799999999999999		3		8500.0		147.716		2376.271		3885.06		153.717		66.638
-0.3789999999999999		1		8500.0		73.8815		1959.49		2094.4		124.23		49.218
-0.3789999999999999		2		8500.0		114.857		2377.426		5366.92		153.791		66.671
-0.3789999999999999		3		8500.0		147.74		2377.426		3887.13		153.791		66.671
-0.3779999999999999		1		8500.0		73.9039		1959.694		2094.4		124.239		49.218
-0.3779999999999999		2		8500.0		114.91		2378.599		5367.06		153.865		66.704
-0.3779999999999999		3		8500.0		147.766		2378.599		3891.12		153.865		66.704
-0.3769999999999999		1		8500.0		73.9263		1960.067		2094.4		124.264		49.227
-0.3769999999999999		2		8500.0		114.667		2379.745		5369.25		153.939		66.737
-0.3769999999999999		3		8500.0		147.795		2379.745		3893.3		153.939		66.737
-0.3759999999999999		1		8500.0		73.9482		1960.308		2094.4		124.274		49.227
-0.3759999999999999		2		8500.0		114.732		2380.93		5367.37		154.013		66.77
-0.3759999999999999		3		8500.0		147.819		2380.93		3896.39		154.013		66.77
-0.3749999999999999		1		8500.0		73.971		1960.508		2094.4		124.284		49.226
-0.3749999999999999		2		8500.0		114.782		2382.097		5369.53		154.087		66.802
-0.3749999999999999		3		8500.0		147.789		2382.097		3898.47		154.087		66.802
-0.3739999999999999		1		8500.0		73.9929		1960.698		2094.4		124.293		49.227
-0.3739999999999999		2		8500.0		114.835		2383.274		5369.47		154.162		66.835
-0.3739999999999999		3		8500.0		147.812		2383.274		3900.6		154.162		66.835
-0.3729999999999999		1		8500.0		74.0151		1960.906		2094.4		124.303		49.226
-0.3729999999999999		2		8500.0		114.892		2384.455		5369.54		154.236		66.868
-0.3729999999999999		3		8500.0		147.836		2384.455		3902.83		154.236		66.868
-0.3719999999999999		1		8500.0		74.0376		1961.105		2094.4		124.317		49.229
-0.3719999999999999		2		8500.0		114.942		2385.631		5370.12		154.31		66.9
-0.3719999999999999		3		8500.0		147.858		2385.631		3904.89		154.31		66.9
-0.3709999999999999		1		8500.0		74.06		1961.385		2094.4		124.33		49.23
-0.3709999999999999		2		8500.0		114.993		2386.809		5370.02		154.385		66.933
-0.3709999999999999		3		8500.0		147.88		2386.809		3907.01		154.385		66.933
-0.3699999999999999		1		8500.0		74.0821		1961.574		2094.4		124.338		49.228
-0.3699999999999999		2		8500.0		115.051		2387.996		5369.48		154.459		66.966
-0.3699999999999999		3		8500.0		147.902		2387.996		3909.15		154.459		66.966
-0.3689999999999999		1		8500.0		74.1044		1961.817		2094.4		124.352		49.23
-0.3689999999999999		2		8500.0		114.803		2389.149		5369.48		154.534		66.999
-0.3689999999999999		3		8500.0		147.928		2389.149		3911.37		154.534		66.999
-0.3679999999999999		1		8500.0		74.1268		1962.017		2094.4		124.364		49.234
-0.3679999999999999		2		8500.0		114.844		2390.288		5369.54		154.603		67.029
-0.3679999999999999		3		8500.0		147.947		2390.288		3913.21		154.603		67.029
-0.3669999999999999		1		8500.0		74.1491		1962.201		2094.4		124.371		49.212
-0.3669999999999999		2		8500.0		114.898		2391.386		5369.54		154.669		67.056
-0.3669999999999999		3		8500.0		147.968		2391.386		3915.34		154.669		67.056
-0.3659999999999999		1		8500.0		74.1714		1962.41		2094.4		124.382		49.306
-0.3659999999999999		2		8500.0		114.951		2392.472		5369.77		154.734		67.084
-0.3659999999999999		3		8500.0		147.928		2392.472		3917.48		154.734		67.084
-0.3649999999999999		1		8500.0		74.1937		1962.571		2094.4		124.398		49.239
-0.3649999999999999		2		8500.0		115.005		2393.553		5368.42		154.799		67.112
-0.3649999999999999		3		8500.0		147.947		2393.553		3919.26		154.799		67.112
-0.3639999999999999		1		8500.0		74.2161		1963.162		2094.4		124.425		49.269
-0.3639999999999999		2		8500.0		115.057		2394.633		5368.63		154.865		67.14
-0.3639999999999999		3		8500.0		147.965		2394.633		3921.8		154.865		67.14
-0.3629999999999999		1		8500.0		74.2383		1963.32		2094.4		124.435		49.255
-0.3629999999999999		2		8500.0		115.109		2395.709		5367.98		154.93		67.167
-0.3629999999999999		3		8500.0		147.983		2395.709		3923.89		154.93		67.167
-0.3619999999999999		1		8500.0		74.2606		1963.525		2094.4		124.443		49.254
-0.3619999999999999		2		8500.0		115.163		2396.791		5368.06		154.996		67.195
-0.3619999999999999		3		8500.0		148.001		2396.791		3926.01		154.996		67.195
-0.3609999999999999		1		8500.0		74.2829		1963.708		2094.4		124.454		49.252
-0.3609999999999999		2		8500.0		114.909		2397.84		5368.05		155.061		67.223
-0.3609999999999999		3		8500.0		148.022		2397.84		3928.1		155.061		67.223
-0.3599999999999999		1		8500.0		74.3052		1963.96		2094.4		124.466		49.257
-0.3599999999999999		2		8500.0		114.981		2398.952		5368.27		155.127		67.25
-0.3599999999999999		3		8500.0		148.043		2398.952		3930.21		155.127		67.25
-0.3589999999999999		1		8500.0		74.3274		1964.152		2094.4		124.474		49.256
-0.3589999999999999		2		8500.0		115.036		2400.034		5368.1		155.193		67.278
-0.3589999999999999		3		8500.0		148.06		2400.034		3932.32		155.193		67.278
-0.3579999999999999		1		8500.0		74.3496		1964.426		2094.4		124.491		49.26
-0.3579999999999999		2		8500.0		115.091		2401.121		5368.47		155.258		67.306
-0.3579999999999999		3		8500.0		148.076		2401.121		3933.25		155.258		67.306
-0.3569999999999999		1		8500.0		74.3718		1964.64		2094.4		124.501		49.261
-0.3569999999999999		2		8500.0		115.143		2402.2		5368.48		155.324		67.334
-0.3569999999999999		3		8500.0		148.092		2402.2		3931.61		155.324		67.334
-0.35599999999999987		1		8500.0		74.394		1964.826		2094.4		124.511		49.26
-0.35599999999999987		2		8500.0		115.195		2403.277		5368.52		155.391		67.362
-0.35599999999999987		3		8500.0		148.106		2403.277		3933.74		155.391		67.362
-0.35499999999999987		1		8500.0		74.4162		1965.133		2094.4		124.532		49.269
-0.35499999999999987		2		8500.0		114.934		2404.315		5368.51		155.457		67.39
-0.35499999999999987		3		8500.0		148.123		2404.315		3935.88		155.457		67.39
-0.35399999999999987		1		8500.0		74.4384		1965.362		2094.4		124.541		49.269
-0.35399999999999987		2		8500.0		114.986		2405.395		5372.25		155.523		67.418
-0.35399999999999987		3		8500.0		148.137		2405.395		3938.01		155.523		67.418
-0.35299999999999987		1		8500.0		74.461		1965.611		2094.4		124.552		49.27
-0.35299999999999987		2		8500.0		115.095		2406.575		5373.24		155.589		67.447
-0.35299999999999987		3		8500.0		148.163		2406.575		3940.14		155.589		67.447
-0.35199999999999987		1		8500.0		74.4831		1965.778		2094.4		124.561		49.269
-0.35199999999999987		2		8500.0		115.102		2407.583		5370.98		155.655		67.475
-0.35199999999999987		3		8500.0		148.166		2407.583		3942.28		155.655		67.475
-0.35099999999999987		1		8500.0		74.5055		1966.056		2094.4		124.577		49.274
-0.35099999999999987		2		8500.0		115.151		2408.655		5368.76		155.721		67.503
-0.35099999999999987		3		8500.0		148.178		2408.655		3944.34		155.721		67.503
-0.34999999999999987		1		8500.0		74.5277		1966.26		2094.4		124.586		49.274
-0.34999999999999987		2		8500.0		115.218		2409.763		5369.01		155.787		67.531
-0.34999999999999987		3		8500.0		148.194		2409.763		3946.46		155.787		67.531
-0.34899999999999987		1		8500.0		74.5499		1966.497		2094.4		124.599		49.277
-0.34899999999999987		2		8500.0		115.272		2410.849		5368.96		155.854		67.559
-0.34899999999999987		3		8500.0		148.206		2410.849		3948.59		155.854		67.559
-0.34799999999999986		1		8500.0		74.5722		1966.686		2094.4		124.612		49.279
-0.34799999999999986		2		8500.0		114.989		2411.87		5368.99		155.92		67.588
-0.34799999999999986		3		8500.0		148.218		2411.87		3950.4		155.92		67.588
-0.34699999999999986		1		8500.0		74.5943		1966.909		2094.4		124.622		49.28
-0.34699999999999986		2		8500.0		115.043		2412.956		5368.86		155.986		67.616
-0.34699999999999986		3		8500.0		148.229		2412.956		3952.54		155.986		67.616
-0.34599999999999986		1		8500.0		74.6166		1967.126		2094.4		124.633		49.281
-0.34599999999999986		2		8500.0		115.096		2414.043		5369.3		156.053		67.645
-0.34599999999999986		3		8500.0		148.24		2414.043		3954.56		156.053		67.645
-0.34499999999999986		1		8500.0		74.6387		1967.291		2094.4		124.641		49.281
-0.34499999999999986		2		8500.0		115.15		2415.13		5369.21		156.119		67.673
-0.34499999999999986		3		8500.0		148.251		2415.13		3956.69		156.119		67.673
-0.34399999999999986		1		8500.0		74.6609		1967.509		2094.4		124.652		49.283
-0.34399999999999986		2		8500.0		115.209		2416.228		5374.17		156.186		67.701
-0.34399999999999986		3		8500.0		148.262		2416.228		3958.83		156.186		67.701
-0.34299999999999986		1		8500.0		74.683		1967.639		2094.4		124.653		49.278
-0.34299999999999986		2		8500.0		115.267		2417.322		5374.14		156.253		67.73
-0.34299999999999986		3		8500.0		148.272		2417.322		3961.39		156.253		67.73
-0.34199999999999986		1		8500.0		74.7053		1968.141		2094.4		124.699		49.3
-0.34199999999999986		2		8500.0		115.32		2418.413		5374.54		156.32		67.759
-0.34199999999999986		3		8500.0		148.281		2418.413		3963.5		156.32		67.759
-0.34099999999999986		1		8500.0		74.7274		1968.669		2094.4		124.718		49.308
-0.34099999999999986		2		8500.0		115.049		2419.46		5374.45		156.387		67.788
-0.34099999999999986		3		8500.0		148.291		2419.46		3965.65		156.387		67.788
-0.33999999999999986		1		8500.0		74.7495		1968.809		2094.4		124.725		49.308
-0.33999999999999986		2		8500.0		115.113		2420.568		5374.36		156.454		67.816
-0.33999999999999986		3		8500.0		148.301		2420.568		3967.64		156.454		67.816
-0.33899999999999986		1		8500.0		74.7719		1969.017		2094.4		124.737		49.309
-0.33899999999999986		2		8500.0		115.166		2421.661		5373.95		156.521		67.845
-0.33899999999999986		3		8500.0		148.382		2421.661		3971.51		156.521		67.845
-0.33799999999999986		1		8500.0		74.7938		1969.201		2094.4		124.745		49.309
-0.33799999999999986		2		8500.0		115.234		2422.775		5373.83		156.588		67.873
-0.33799999999999986		3		8500.0		148.393		2422.775		3971.45		156.588		67.873
-0.33699999999999986		1		8500.0		74.8161		1969.416		2094.4		124.755		49.311
-0.33699999999999986		2		8500.0		115.287		2423.866		5367.94		156.655		67.902
-0.33699999999999986		3		8500.0		148.4		2423.866		3975.75		156.655		67.902
-0.33599999999999985		1		8500.0		74.8381		1969.625		2094.4		124.767		49.313
-0.33599999999999985		2		8500.0		115.339		2424.96		5372.61		156.722		67.931
-0.33599999999999985		3		8500.0		148.407		2424.96		3978.03		156.722		67.931
-0.33499999999999985		1		8500.0		74.8603		1969.852		2094.4		124.78		49.316
-0.33499999999999985		2		8500.0		115.391		2426.053		5372.38		156.79		67.961
-0.33499999999999985		3		8500.0		148.413		2426.053		3980.94		156.79		67.961
-0.33399999999999985		1		8500.0		74.8825		1970.081		2094.4		124.789		49.317
-0.33399999999999985		2		8500.0		115.141		2427.16		5373.06		156.857		67.989
-0.33399999999999985		3		8500.0		148.428		2427.16		3983.04		156.857		67.989
-0.33299999999999985		1		8500.0		74.9047		1970.35		2094.4		124.804		49.322
-0.33299999999999985		2		8500.0		115.195		2428.255		5373.91		156.924		68.019
-0.33299999999999985		3		8500.0		148.433		2428.255		3985.65		156.924		68.019
-0.33199999999999985		1		8500.0		74.9269		1970.546		2094.4		124.815		49.324
-0.33199999999999985		2		8500.0		115.247		2429.352		5372.22		156.992		68.048
-0.33199999999999985		3		8500.0		148.437		2429.352		3987.74		156.992		68.048
-0.33099999999999985		1		8500.0		74.9491		1970.746		2094.4		124.825		49.324
-0.33099999999999985		2		8500.0		115.299		2430.448		5372.87		157.059		68.077
-0.33099999999999985		3		8500.0		148.518		2430.448		3989.79		157.059		68.077
-0.32999999999999985		1		8500.0		74.9713		1971.004		2094.4		124.845		49.332
-0.32999999999999985		2		8500.0		115.352		2431.545		5372.97		157.127		68.105
-0.32999999999999985		3		8500.0		148.522		2431.545		3991.88		157.127		68.105
-0.32899999999999985		1		8500.0		74.9934		1971.259		2094.4		124.854		49.332
-0.32899999999999985		2		8500.0		115.404		2432.645		5373.93		157.195		68.134
-0.32899999999999985		3		8500.0		148.525		2432.645		3993.39		157.195		68.134
-0.32799999999999985		1		8500.0		75.0157		1971.442		2094.4		124.863		49.334
-0.32799999999999985		2		8500.0		115.443		2433.722		5373.39		157.262		68.165
-0.32799999999999985		3		8500.0		148.524		2433.722		3994.87		157.262		68.165
-0.32699999999999985		1		8500.0		75.0379		1971.743		2094.4		124.876		49.336
-0.32699999999999985		2		8500.0		115.228		2434.896		5373.13		157.33		68.194
-0.32699999999999985		3		8500.0		148.547		2434.896		3996.84		157.33		68.194
-0.32599999999999985		1		8500.0		75.0603		1971.903		2094.4		124.888		49.339
-0.32599999999999985		2		8500.0		115.232		2435.923		5372.23		157.398		68.222
-0.32599999999999985		3		8500.0		148.536		2435.923		3998.59		157.398		68.222
-0.32499999999999984		1		8500.0		75.0826		1972.128		2094.4		124.898		49.341
-0.32499999999999984		2		8500.0		115.295		2437.036		5371.94		157.466		68.252
-0.32499999999999984		3		8500.0		148.619		2437.036		4000.93		157.466		68.252
-0.32399999999999984		1		8500.0		75.1047		1972.316		2094.4		124.907		49.341
-0.32399999999999984		2		8500.0		115.351		2438.147		5371.64		157.534		68.282
-0.32399999999999984		3		8500.0		148.621		2438.147		3997.38		157.534		68.282
-0.32299999999999984		1		8500.0		75.127		1972.482		2094.4		124.922		49.349
-0.32299999999999984		2		8500.0		115.406		2439.259		5371.57		157.603		68.311
-0.32299999999999984		3		9000.0		157.579		2439.259		3999.55		157.603		68.311
-0.32199999999999984		1		8500.0		75.1492		1973.011		2094.4		124.946		49.353
-0.32199999999999984		2		8500.0		115.473		2440.384		5371.25		157.671		68.341
-0.32199999999999984		3		9000.0		157.599		2440.384		4001.55		157.671		68.341
-0.32099999999999984		1		8500.0		75.1714		1973.187		2094.4		124.956		49.357
-0.32099999999999984		2		8500.0		115.195		2441.472		5366.58		157.739		68.371
-0.32099999999999984		3		9000.0		157.617		2441.472		4003.53		157.739		68.371
-0.31999999999999984		1		8500.0		75.1935		1973.387		2094.4		124.966		49.356
-0.31999999999999984		2		8500.0		115.249		2442.585		5366.22		157.807		68.401
-0.31999999999999984		3		9000.0		157.634		2442.585		4005.5		157.807		68.401
-0.31899999999999984		1		8500.0		75.2157		1973.593		2094.4		124.978		49.356
-0.31899999999999984		2		8500.0		115.304		2443.699		5365.82		157.876		68.43
-0.31899999999999984		3		9000.0		157.652		2443.699		4007.55		157.876		68.43
-0.31799999999999984		1		8500.0		75.2379		1973.791		2094.4		124.984		49.487
-0.31799999999999984		2		8500.0		115.359		2444.813		5365.43		157.944		68.46
-0.31799999999999984		3		9000.0		157.67		2444.813		4010.1		157.944		68.46
-0.31699999999999984		1		8500.0		75.2602		1974.056		2094.4		125.002		49.924
-0.31699999999999984		2		8500.0		115.414		2445.927		5365.45		158.013		68.489
-0.31699999999999984		3		9000.0		157.689		2445.927		4012.07		158.013		68.489
-0.31599999999999984		1		8500.0		75.2824		1974.269		2094.4		125.013		49.407
-0.31599999999999984		2		8500.0		115.466		2447.043		5365.96		158.082		68.52
-0.31599999999999984		3		9000.0		157.705		2447.043		4012.67		158.082		68.52
-0.31499999999999984		1		8500.0		75.3046		1974.454		2094.4		125.022		49.381
-0.31499999999999984		2		8500.0		115.178		2448.122		5365.51		158.151		68.55
-0.31499999999999984		3		9000.0		157.721		2448.122		4014.65		158.151		68.55
-0.31399999999999983		1		8500.0		75.3268		1974.763		2094.4		125.047		49.434
-0.31399999999999983		2		8500.0		115.261		2449.28		5365.05		158.22		68.58
-0.31399999999999983		3		9000.0		157.74		2449.28		4016.69		158.22		68.58
-0.31299999999999983		1		8500.0		75.349		1975.032		2094.4		125.053		49.398
-0.31299999999999983		2		8500.0		115.314		2450.4		5370.48		158.289		68.61
-0.31299999999999983		3		9000.0		157.758		2450.4		4018.66		158.289		68.61
-0.31199999999999983		1		8500.0		75.3713		1975.227		2094.4		125.062		49.401
-0.31199999999999983		2		8500.0		115.367		2451.519		5370.01		158.358		68.64
-0.31199999999999983		3		9000.0		157.776		2451.519		4020.57		158.358		68.64
-0.31099999999999983		1		8500.0		75.3936		1975.461		2094.4		125.076		49.402
-0.31099999999999983		2		8500.0		115.42		2452.638		5369.55		158.427		68.67
-0.31099999999999983		3		9000.0		157.788		2452.638		4022.55		158.427		68.67
-0.30999999999999983		1		8500.0		75.4159		1975.656		2094.4		125.085		49.405
-0.30999999999999983		2		8500.0		115.48		2453.774		5369.05		158.496		68.701
-0.30999999999999983		3		9000.0		157.804		2453.774		4024.64		158.496		68.701
-0.30899999999999983		1		8500.0		75.4381		1976.0		2094.4		125.103		49.411
-0.30899999999999983		2		8500.0		115.26		2454.958		5368.9		158.565		68.731
-0.30899999999999983		3		9000.0		157.825		2454.958		4026.61		158.565		68.731
-0.30799999999999983		1		8500.0		75.4604		1976.196		2094.4		125.113		49.411
-0.30799999999999983		2		8500.0		115.288		2456.046		5368.37		158.635		68.762
-0.30799999999999983		3		9000.0		157.84		2456.046		4028.6		158.635		68.762
-0.30699999999999983		1		8500.0		75.4827		1976.375		2094.4		125.123		49.411
-0.30699999999999983		2		8500.0		115.331		2457.154		5367.84		158.705		68.793
-0.30699999999999983		3		9000.0		157.86		2457.154		4030.41		158.705		68.793
-0.3059999999999998		1		8500.0		75.505		1976.62		2094.4		125.14		49.42
-0.3059999999999998		2		8500.0		115.387		2458.285		5367.27		158.774		68.822
-0.3059999999999998		3		9000.0		157.877		2458.285		4032.41		158.774		68.822
-0.3049999999999998		1		8500.0		75.5272		1976.858		2094.4		125.15		49.421
-0.3049999999999998		2		8500.0		115.442		2459.417		5366.63		158.844		68.853
-0.3049999999999998		3		9000.0		157.901		2459.417		4036.78		158.844		68.853
-0.3039999999999998		1		8500.0		75.5496		1977.055		2094.4		125.164		49.422
-0.3039999999999998		2		8500.0		115.498		2460.549		5361.8		158.914		68.884
-0.3039999999999998		3		9000.0		157.911		2460.549		4038.75		158.914		68.884
-0.3029999999999998		1		8500.0		75.5719		1977.311		2094.4		125.173		49.428
-0.3029999999999998		2		8500.0		115.558		2461.691		5361.17		158.984		68.915
-0.3029999999999998		3		9000.0		157.929		2461.691		4040.71		158.984		68.915
-0.3019999999999998		1		8500.0		75.5943		1977.545		2094.4		125.185		49.432
-0.3019999999999998		2		8500.0		115.273		2462.798		5360.51		159.054		68.946
-0.3019999999999998		3		9000.0		157.946		2462.798		4042.67		159.054		68.946
-0.3009999999999998		1		8500.0		75.6166		1977.756		2094.4		125.198		49.438
-0.3009999999999998		2		8500.0		115.329		2463.935		5359.84		159.124		68.977
-0.3009999999999998		3		9000.0		157.959		2463.935		4044.63		159.124		68.977
-0.2999999999999998		1		8500.0		75.6389		1977.974		2094.4		125.209		49.44
-0.2999999999999998		2		8500.0		115.383		2465.071		5359.57		159.194		69.008
-0.2999999999999998		3		9000.0		157.983		2465.071		4047.62		159.194		69.008
-0.2989999999999998		1		8500.0		75.6613		1978.173		2094.4		125.22		49.444
-0.2989999999999998		2		8500.0		115.417		2466.171		5358.86		159.264		69.039
-0.2989999999999998		3		9000.0		158.004		2466.171		4049.56		159.264		69.039
-0.2979999999999998		1		8500.0		75.6836		1978.353		2094.4		125.231		49.446
-0.2979999999999998		2		8500.0		115.47		2467.301		5363.24		159.335		69.07
-0.2979999999999998		3		8500.0		158.023		2467.565		4052.07		159.743		69.302
-0.2979999999999998		4		8000.0		156.035		2467.565		4366.98		159.743		69.302
-0.2969999999999998		1		8500.0		75.706		1978.539		2094.4		125.237		49.446
-0.2969999999999998		2		8500.0		115.552		2468.482		5362.41		159.405		69.101
-0.2969999999999998		3		8500.0		158.042		2469.08		4054.01		159.84		69.348
-0.2969999999999998		4		8000.0		156.057		2469.08		4370.73		159.84		69.348
-0.2959999999999998		1		8500.0		75.7284		1978.758		2094.4		125.25		49.45
-0.2959999999999998		2		8500.0		115.607		2469.625		5361.62		159.476		69.133
-0.2959999999999998		3		8500.0		158.057		2470.561		4055.96		159.937		69.394
-0.2959999999999998		4		8000.0		156.076		2470.561		4373.51		159.937		69.394
-0.2949999999999998		1		8500.0		75.7511		1978.98		2094.4		125.259		49.453
-0.2949999999999998		2		8500.0		115.661		2470.769		5360.79		159.547		69.165
-0.2949999999999998		3		8500.0		158.07		2472.043		4057.92		160.034		69.439
-0.2949999999999998		4		8000.0		156.09		2472.043		4376.24		160.034		69.439
-0.2939999999999998		1		8500.0		75.7735		1979.176		2094.4		125.268		49.455
-0.2939999999999998		2		8500.0		115.387		2471.907		5360.01		159.617		69.195
-0.2939999999999998		3		8500.0		158.082		2473.518		4059.86		160.131		69.486
-0.2939999999999998		4		8000.0		156.105		2473.518		4368.73		160.131		69.486
-0.2929999999999998		1		8500.0		75.7959		1979.259		2094.4		125.268		49.454
-0.2929999999999998		2		8500.0		115.441		2473.055		5359.76		159.688		69.227
-0.2929999999999998		3		8500.0		158.108		2475.005		4061.81		160.228		69.532
-0.2929999999999998		4		8000.0		156.134		2475.005		4371.49		160.228		69.532
-0.2919999999999998		1		8500.0		75.8183		1979.611		2094.4		125.3		49.466
-0.2919999999999998		2		8500.0		115.56		2474.292		5358.98		159.759		69.259
